month,loan_id,product,region,branch,disbursed_amount,outstanding_amount,dpd,due_date,payment_date,is_paid,customer_segment,charge_off_flag
2025-05-01,L00023,Gold Loan,South,B011,1067842,925163,0,2025-05-23,2025-05-13,1,Standard,0
2025-06-01,L00023,Gold Loan,South,B011,1067842,925163,0,2025-06-19,,0,Standard,0
2025-07-01,L00023,Gold Loan,South,B011,1067842,897475,0,2025-07-11,2025-07-23,0,Standard,0
2025-08-01,L00023,Gold Loan,South,B011,1067842,879046,0,2025-08-04,2025-08-21,0,Standard,0
2025-09-01,L00023,Gold Loan,South,B011,1067842,879046,0,2025-09-26,,0,Standard,0
2025-10-01,L00023,Gold Loan,South,B011,1067842,879046,0,2025-10-02,,0,Standard,0
2024-11-01,L00024,Home Loan,North,B007,784831,783623,0,2024-11-06,,0,Standard,0
2024-12-01,L00024,Home Loan,North,B007,784831,761671,0,2024-12-10,2024-12-04,1,Standard,0
2025-01-01,L00024,Home Loan,North,B007,784831,746012,0,2025-01-25,2025-01-15,1,Standard,0
2025-02-01,L00024,Home Loan,North,B007,784831,746012,0,2025-02-20,,0,Standard,0
2025-03-01,L00024,Home Loan,North,B007,784831,728745,0,2025-03-14,2025-03-20,0,Standard,0
2025-04-01,L00024,Home Loan,North,B007,784831,707944,0,2025-04-20,2025-04-27,0,Standard,0
2025-05-01,L00024,Home Loan,North,B007,784831,686694,0,2025-05-21,2025-05-05,1,Standard,0
2025-06-01,L00024,Home Loan,North,B007,784831,678077,0,2025-06-10,2025-06-03,1,Standard,0
2025-07-01,L00024,Home Loan,North,B007,784831,659375,0,2025-07-22,2025-07-22,1,Standard,0
2025-08-01,L00024,Home Loan,North,B007,784831,659375,0,2025-08-06,,0,Standard,0
2025-09-01,L00024,Home Loan,North,B007,784831,637439,0,2025-09-25,2025-09-12,1,Standard,0
2025-10-01,L00024,Home Loan,North,B007,784831,622201,0,2025-10-27,2025-10-10,1,Standard,0
2024-11-01,L00025,Home Loan,East,B009,47797,47264,0,2024-11-07,2024-11-20,0,Standard,0
2024-12-01,L00025,Home Loan,East,B009,47797,47264,0,2024-12-17,,0,Standard,0
2025-01-01,L00025,Home Loan,East,B009,47797,45976,0,2025-01-23,2025-01-20,1,Standard,0
2025-02-01,L00025,Home Loan,East,B009,47797,44911,0,2025-02-20,2025-02-05,1,Standard,0
2025-03-01,L00025,Home Loan,East,B009,47797,43589,0,2025-03-16,2025-03-06,1,Standard,0
2025-04-01,L00025,Home Loan,East,B009,47797,42667,0,2025-04-07,2025-04-01,1,Standard,0
2025-05-01,L00025,Home Loan,East,B009,47797,42667,0,2025-05-07,,0,Standard,0
2025-06-01,L00025,Home Loan,East,B009,47797,42667,0,2025-06-18,,0,Standard,0
2025-07-01,L00025,Home Loan,East,B009,47797,42667,0,2025-07-09,,0,Standard,0
2025-08-01,L00025,Home Loan,East,B009,47797,41863,0,2025-08-01,2025-08-11,0,Standard,0
2025-09-01,L00025,Home Loan,East,B009,47797,41863,0,2025-09-01,,0,Standard,0
2025-10-01,L00025,Home Loan,East,B009,47797,41863,0,2025-10-16,,0,Standard,0
2024-11-01,L00026,Auto Loan,Central,B013,114968,114968,0,2024-11-18,,0,Standard,0
2024-12-01,L00026,Auto Loan,Central,B013,114968,114968,0,2024-12-02,,0,Standard,0
2025-01-01,L00026,Auto Loan,Central,B013,114968,112243,0,2025-01-18,2025-01-19,0,Standard,0
2025-02-01,L00026,Auto Loan,Central,B013,114968,110449,0,2025-02-12,2025-02-05,1,Standard,0
2025-03-01,L00026,Auto Loan,Central,B013,114968,107987,0,2025-03-21,2025-03-06,1,Standard,0
2025-04-01,L00026,Auto Loan,Central,B013,114968,107987,0,2025-04-28,,0,Standard,0
2025-05-01,L00026,Auto Loan,Central,B013,114968,104821,0,2025-05-09,2025-05-16,0,Standard,0
2025-06-01,L00026,Auto Loan,Central,B013,114968,103269,0,2025-06-10,2025-06-10,1,Standard,0
2025-07-01,L00026,Auto Loan,Central,B013,114968,103269,0,2025-07-07,,0,Standard,0
2025-08-01,L00026,Auto Loan,Central,B013,114968,99996,0,2025-08-17,2025-08-11,1,Standard,0
2025-09-01,L00026,Auto Loan,Central,B013,114968,96842,0,2025-09-25,2025-09-25,1,Standard,0
2025-10-01,L00026,Auto Loan,Central,B013,114968,96842,0,2025-10-22,,0,Standard,0
2024-11-01,L00027,Home Loan,East,B007,549367,549367,30,2024-11-10,,0,Standard,0
2024-12-01,L00027,Home Loan,East,B007,549367,549367,30,2024-12-03,,0,Standard,0
2025-01-01,L00027,Home Loan,East,B007,549367,549367,30,2025-01-25,,0,Standard,0
2025-02-01,L00027,Home Loan,East,B007,549367,549367,30,2025-02-10,,0,Standard,0
2025-03-01,L00027,Home Loan,East,B007,549367,549367,30,2025-03-10,,0,Standard,0
2025-04-01,L00027,Home Loan,East,B007,549367,549367,30,2025-04-04,,0,Standard,0
2025-05-01,L00027,Home Loan,East,B007,549367,549367,30,2025-05-20,,0,Standard,0
2025-06-01,L00027,Home Loan,East,B007,549367,549367,30,2025-06-18,,0,Standard,0
2025-07-01,L00027,Home Loan,East,B007,549367,549367,30,2025-07-10,,0,Standard,0
2025-08-01,L00027,Home Loan,East,B007,549367,549367,30,2025-08-11,,0,Standard,0
2025-09-01,L00027,Home Loan,East,B007,549367,549367,60,2025-09-01,,0,Standard,0
2025-10-01,L00027,Home Loan,East,B007,549367,549367,30,2025-10-02,,0,Standard,0
2024-11-01,L00028,Education Loan,East,B009,254722,250364,0,2024-11-23,2024-11-20,1,Standard,0
2024-12-01,L00028,Education Loan,East,B009,254722,247417,0,2024-12-25,2024-12-18,1,Standard,0
2025-01-01,L00028,Education Loan,East,B009,254722,240783,0,2025-01-19,2025-01-27,0,Standard,0
2025-02-01,L00028,Education Loan,East,B009,254722,234331,0,2025-02-10,2025-02-23,0,Standard,0
2025-03-01,L00028,Education Loan,East,B009,254722,234331,0,2025-03-05,,0,Standard,0
2025-04-01,L00028,Education Loan,East,B009,254722,234331,0,2025-04-23,,0,Standard,0
2025-05-01,L00028,Education Loan,East,B009,254722,231209,0,2025-05-16,2025-05-16,1,Standard,0
2025-06-01,L00028,Education Loan,East,B009,254722,231209,0,2025-06-10,,0,Standard,0
2025-07-01,L00028,Education Loan,East,B009,254722,227002,0,2025-07-27,2025-07-04,1,Standard,0
2025-08-01,L00028,Education Loan,East,B009,254722,222349,0,2025-08-18,2025-08-19,0,Standard,0
2025-09-01,L00028,Education Loan,East,B009,254722,218741,0,2025-09-16,2025-09-11,1,Standard,0
2025-10-01,L00028,Education Loan,East,B009,254722,213420,0,2025-10-14,2025-10-11,1,Standard,0
2024-11-01,L00029,Auto Loan,East,B014,65569,65569,0,2024-11-19,,0,Standard,0
2024-12-01,L00029,Auto Loan,East,B014,65569,65569,0,2024-12-04,,0,Standard,0
2025-01-01,L00029,Auto Loan,East,B014,65569,63902,0,2025-01-04,2025-01-20,0,Standard,0
2025-02-01,L00029,Auto Loan,East,B014,65569,62175,0,2025-02-22,2025-02-07,1,Standard,0
2025-03-01,L00029,Auto Loan,East,B014,65569,62175,0,2025-03-21,,0,Standard,0
2025-04-01,L00029,Auto Loan,East,B014,65569,60933,0,2025-04-10,2025-04-19,0,Standard,0
2025-05-01,L00029,Auto Loan,East,B014,65569,59878,0,2025-05-10,2025-05-22,0,Standard,0
2025-06-01,L00029,Auto Loan,East,B014,65569,59878,0,2025-06-12,,0,Standard,0
2025-07-01,L00029,Auto Loan,East,B014,65569,59141,0,2025-07-28,2025-07-10,1,Standard,0
2025-08-01,L00029,Auto Loan,East,B014,65569,57202,0,2025-08-01,2025-08-27,0,Standard,0
2025-09-01,L00029,Auto Loan,East,B014,65569,55773,0,2025-09-01,2025-09-23,0,Standard,0
2025-10-01,L00029,Auto Loan,East,B014,65569,54841,0,2025-10-13,2025-10-18,0,Standard,0
2024-11-01,L00030,Auto Loan,South,B009,411699,411699,0,2024-11-12,,0,Subprime,0
2024-12-01,L00030,Auto Loan,South,B009,411699,407453,0,2024-12-05,2024-12-21,0,Subprime,0
2025-01-01,L00030,Auto Loan,South,B009,411699,407453,0,2025-01-14,,0,Subprime,0
2025-02-01,L00030,Auto Loan,South,B009,411699,397611,0,2025-02-28,2025-02-26,1,Subprime,0
2025-03-01,L00030,Auto Loan,South,B009,411699,386742,0,2025-03-15,2025-03-18,0,Subprime,0
2025-04-01,L00030,Auto Loan,South,B009,411699,378524,0,2025-04-14,2025-04-19,0,Subprime,0
2025-05-01,L00030,Auto Loan,South,B009,411699,369662,0,2025-05-09,2025-05-18,0,Subprime,0
2025-06-01,L00030,Auto Loan,South,B009,411699,369662,30,2025-06-02,,0,Subprime,0
2025-07-01,L00030,Auto Loan,South,B009,411699,369662,0,2025-07-16,,0,Subprime,0
2025-08-01,L00030,Auto Loan,South,B009,411699,369662,0,2025-08-28,,0,Subprime,0
2025-09-01,L00030,Auto Loan,South,B009,411699,360353,0,2025-09-20,2025-09-16,1,Subprime,0
2025-10-01,L00030,Auto Loan,South,B009,411699,351464,0,2025-10-22,2025-10-26,0,Subprime,0
2024-11-01,L00031,Personal Loan,West,B001,462564,452629,0,2024-11-15,2024-11-16,0,Subprime,0
2024-12-01,L00031,Personal Loan,West,B001,462564,447677,0,2024-12-26,2024-12-06,1,Subprime,0
2025-01-01,L00031,Personal Loan,West,B001,462564,447677,0,2025-01-24,,0,Subprime,0
2025-02-01,L00031,Personal Loan,West,B001,462564,435569,0,2025-02-19,2025-02-10,1,Subprime,0
2025-03-01,L00031,Personal Loan,West,B001,462564,423067,0,2025-03-03,2025-03-03,1,Subprime,0
2025-04-01,L00031,Personal Loan,West,B001,462564,418310,0,2025-04-09,2025-04-09,1,Subprime,0
2025-05-01,L00031,Personal Loan,West,B001,462564,409553,0,2025-05-19,2025-05-22,0,Subprime,0
2025-06-01,L00031,Personal Loan,West,B001,462564,397533,0,2025-06-23,2025-06-06,1,Subprime,0
2025-07-01,L00031,Personal Loan,West,B001,462564,397533,0,2025-07-03,,0,Subprime,0
2025-08-01,L00031,Personal Loan,West,B001,462564,397533,0,2025-08-25,,0,Subprime,0
2025-09-01,L00031,Personal Loan,West,B001,462564,386114,0,2025-09-21,2025-09-19,1,Subprime,0
2025-10-01,L00031,Personal Loan,West,B001,462564,385041,0,2025-10-25,,0,Subprime,0
2024-11-01,L00032,Gold Loan,East,B004,56945,55932,0,2024-11-08,2024-11-23,0,Prime,0
2024-12-01,L00032,Gold Loan,East,B004,56945,54852,0,2024-12-14,2024-12-26,0,Prime,0
2025-01-01,L00032,Gold Loan,East,B004,56945,54852,0,2025-01-22,,0,Prime,0
2025-02-01,L00032,Gold Loan,East,B004,56945,53305,0,2025-02-28,2025-02-21,1,Prime,0
2025-03-01,L00032,Gold Loan,East,B004,56945,52291,0,2025-03-04,2025-03-19,0,Prime,0
2025-04-01,L00032,Gold Loan,East,B004,56945,51500,0,2025-04-24,2025-04-25,0,Prime,0
2025-05-01,L00032,Gold Loan,East,B004,56945,50165,0,2025-05-06,2025-05-01,1,Prime,0
2025-06-01,L00032,Gold Loan,East,B004,56945,49088,0,2025-06-04,2025-06-22,0,Prime,0
2025-07-01,L00032,Gold Loan,East,B004,56945,48414,0,2025-07-07,2025-07-20,0,Prime,0
2025-08-01,L00032,Gold Loan,East,B004,56945,47118,0,2025-08-27,2025-08-20,1,Prime,0
2025-09-01,L00032,Gold Loan,East,B004,56945,45801,0,2025-09-28,2025-09-13,1,Prime,0
2025-10-01,L00032,Gold Loan,East,B004,56945,45801,0,2025-10-06,,0,Prime,0
2024-11-01,L00033,Personal Loan,North,B002,616559,616559,0,2024-11-09,,0,Standard,0
2024-12-01,L00033,Personal Loan,North,B002,616559,606975,0,2024-12-09,2024-12-03,1,Standard,0
2025-01-01,L00033,Personal Loan,North,B002,616559,597546,0,2025-01-02,2025-01-27,0,Standard,0
2025-02-01,L00033,Personal Loan,North,B002,616559,583421,0,2025-02-07,2025-02-06,1,Standard,0
2025-03-01,L00033,Personal Loan,North,B002,616559,575946,0,2025-03-14,2025-03-21,0,Standard,0
2025-04-01,L00033,Personal Loan,North,B002,616559,560809,0,2025-04-02,2025-04-19,0,Standard,0
2025-05-01,L00033,Personal Loan,North,B002,616559,554633,0,2025-05-16,2025-05-21,0,Standard,0
2025-06-01,L00033,Personal Loan,North,B002,616559,541382,0,2025-06-05,2025-06-13,0,Standard,0
2025-07-01,L00033,Personal Loan,North,B002,616559,524809,0,2025-07-16,2025-07-13,1,Standard,0
2025-08-01,L00033,Personal Loan,North,B002,616559,506878,0,2025-08-18,2025-08-13,1,Standard,0
2025-09-01,L00033,Personal Loan,North,B002,616559,496601,0,2025-09-19,2025-09-12,1,Standard,0
2025-10-01,L00033,Personal Loan,North,B002,616559,479913,0,2025-10-21,2025-10-18,1,Standard,0
2024-11-01,L00034,Education Loan,Central,B013,39700,38535,0,2024-11-07,2024-11-02,1,Prime,0
2024-12-01,L00034,Education Loan,Central,B013,39700,38535,0,2024-12-13,,0,Prime,0
2025-01-01,L00034,Education Loan,Central,B013,39700,38027,0,2025-01-21,2025-01-07,1,Prime,0
2025-02-01,L00034,Education Loan,Central,B013,39700,37580,0,2025-02-19,2025-02-13,1,Prime,0
2025-03-01,L00034,Education Loan,Central,B013,39700,37580,0,2025-03-18,,0,Prime,0
2025-04-01,L00034,Education Loan,Central,B013,39700,36611,0,2025-04-11,2025-04-26,0,Prime,0
2025-05-01,L00034,Education Loan,Central,B013,39700,35468,0,2025-05-21,2025-05-15,1,Prime,0
2025-06-01,L00034,Education Loan,Central,B013,39700,35042,0,2025-06-24,2025-06-03,1,Prime,0
2025-07-01,L00034,Education Loan,Central,B013,39700,35042,0,2025-07-16,,0,Prime,0
2025-08-01,L00034,Education Loan,Central,B013,39700,33927,0,2025-08-01,2025-08-02,0,Prime,0
2025-09-01,L00034,Education Loan,Central,B013,39700,33480,0,2025-09-20,2025-09-19,1,Prime,0
2025-10-01,L00034,Education Loan,Central,B013,39700,33480,0,2025-10-20,,0,Prime,0
2024-11-01,L00035,Home Loan,Central,B003,131747,127859,0,2024-11-22,2024-11-04,1,Standard,0
2024-12-01,L00035,Home Loan,Central,B003,131747,127859,0,2024-12-27,,0,Standard,0
2025-01-01,L00035,Home Loan,Central,B003,131747,124546,0,2025-01-03,2025-01-05,0,Standard,0
2025-02-01,L00035,Home Loan,Central,B003,131747,123122,0,2025-02-06,2025-02-19,0,Standard,0
2025-03-01,L00035,Home Loan,Central,B003,131747,121764,0,2025-03-20,2025-03-06,1,Standard,0
2025-04-01,L00035,Home Loan,Central,B003,131747,121764,0,2025-04-06,,0,Standard,0
2025-05-01,L00035,Home Loan,Central,B003,131747,121764,0,2025-05-23,,0,Standard,0
2025-06-01,L00035,Home Loan,Central,B003,131747,119361,0,2025-06-21,2025-06-15,1,Standard,0
2025-07-01,L00035,Home Loan,Central,B003,131747,116727,0,2025-07-02,2025-07-23,0,Standard,0
2025-08-01,L00035,Home Loan,Central,B003,131747,115398,0,2025-08-26,2025-08-14,1,Standard,0
2025-09-01,L00035,Home Loan,Central,B003,131747,115398,0,2025-09-17,,0,Standard,0
2025-10-01,L00035,Home Loan,Central,B003,131747,112430,0,2025-10-17,2025-10-25,0,Standard,0
2024-11-01,L00036,Personal Loan,South,B015,324467,324467,0,2024-11-28,,0,Standard,0
2024-12-01,L00036,Personal Loan,South,B015,324467,319373,0,2024-12-02,2024-12-12,0,Standard,0
2025-01-01,L00036,Personal Loan,South,B015,324467,319373,0,2025-01-26,,0,Standard,0
2025-02-01,L00036,Personal Loan,South,B015,324467,315940,0,2025-02-18,2025-02-26,0,Standard,0
2025-03-01,L00036,Personal Loan,South,B015,324467,308934,0,2025-03-08,2025-03-19,0,Standard,0
2025-04-01,L00036,Personal Loan,South,B015,324467,303573,0,2025-04-11,2025-04-04,1,Standard,0
2025-05-01,L00036,Personal Loan,South,B015,324467,299852,0,2025-05-28,2025-05-08,1,Standard,0
2025-06-01,L00036,Personal Loan,South,B015,324467,293655,0,2025-06-14,2025-06-20,0,Standard,0
2025-07-01,L00036,Personal Loan,South,B015,324467,284080,0,2025-07-24,2025-07-12,1,Standard,0
2025-08-01,L00036,Personal Loan,South,B015,324467,279950,0,2025-08-23,2025-08-09,1,Standard,0
2025-09-01,L00036,Personal Loan,South,B015,324467,279950,0,2025-09-06,,0,Standard,0
2025-10-01,L00036,Personal Loan,South,B015,324467,270829,0,2025-10-26,2025-10-20,1,Standard,0
2024-11-01,L00037,Personal Loan,East,B007,674676,659947,0,2024-11-17,2024-11-07,1,Prime,0
2024-12-01,L00037,Personal Loan,East,B007,674676,649873,0,2024-12-24,2024-12-28,0,Prime,0
2025-01-01,L00037,Personal Loan,East,B007,674676,649873,0,2025-01-19,,0,Prime,0
2025-02-01,L00037,Personal Loan,East,B007,674676,633230,0,2025-02-02,2025-02-16,0,Prime,0
2025-03-01,L00037,Personal Loan,East,B007,674676,617083,0,2025-03-13,2025-03-26,0,Prime,0
2025-04-01,L00037,Personal Loan,East,B007,674676,600984,0,2025-04-03,2025-04-01,1,Prime,0
2025-05-01,L00037,Personal Loan,East,B007,674676,580758,0,2025-05-12,2025-05-21,0,Prime,0
2025-06-01,L00037,Personal Loan,East,B007,674676,580758,30,2025-06-22,,0,Prime,0
2025-07-01,L00037,Personal Loan,East,B007,674676,567754,0,2025-07-24,2025-07-15,1,Prime,0
2025-08-01,L00037,Personal Loan,East,B007,674676,567754,0,2025-08-06,,0,Prime,0
2025-09-01,L00037,Personal Loan,East,B007,674676,548952,0,2025-09-28,2025-09-13,1,Prime,0
2025-10-01,L00037,Personal Loan,East,B007,674676,548952,0,2025-10-14,,0,Prime,0
2024-11-01,L00038,Personal Loan,North,B004,394738,394738,0,2024-11-20,,0,Prime,0
2024-12-01,L00038,Personal Loan,North,B004,394738,389915,0,2024-12-22,2024-12-02,1,Prime,0
2025-01-01,L00038,Personal Loan,North,B004,394738,381557,0,2025-01-12,2025-01-21,0,Prime,0
2025-02-01,L00038,Personal Loan,North,B004,394738,375726,0,2025-02-07,2025-02-11,0,Prime,0
2025-03-01,L00038,Personal Loan,North,B004,394738,370123,0,2025-03-25,2025-03-23,1,Prime,0
2025-04-01,L00038,Personal Loan,North,B004,394738,370123,0,2025-04-12,,0,Prime,0
2025-05-01,L00038,Personal Loan,North,B004,394738,362217,0,2025-05-12,2025-05-16,0,Prime,0
2025-06-01,L00038,Personal Loan,North,B004,394738,351169,0,2025-06-18,2025-06-18,1,Prime,0
2025-07-01,L00038,Personal Loan,North,B004,394738,351169,0,2025-07-22,,0,Prime,0
2025-08-01,L00038,Personal Loan,North,B004,394738,340133,0,2025-08-15,2025-08-13,1,Prime,0
2025-09-01,L00038,Personal Loan,North,B004,394738,330683,0,2025-09-04,2025-09-04,1,Prime,0
2025-10-01,L00038,Personal Loan,North,B004,394738,329861,0,2025-10-17,,0,Prime,0
2024-11-01,L00039,Auto Loan,Central,B004,449118,442929,0,2024-11-24,2024-11-10,1,Prime,0
2024-12-01,L00039,Auto Loan,Central,B004,449118,442929,30,2024-12-26,,0,Prime,0
2025-01-01,L00039,Auto Loan,Central,B004,449118,432635,0,2025-01-14,2025-01-21,0,Prime,0
2025-02-01,L00039,Auto Loan,Central,B004,449118,424145,0,2025-02-23,2025-02-18,1,Prime,0
2025-03-01,L00039,Auto Loan,Central,B004,449118,417319,0,2025-03-26,2025-03-26,1,Prime,0
2025-04-01,L00039,Auto Loan,Central,B004,449118,417319,0,2025-04-25,,0,Prime,0
2025-05-01,L00039,Auto Loan,Central,B004,449118,417319,0,2025-05-20,,0,Prime,0
2025-06-01,L00039,Auto Loan,Central,B004,449118,405692,0,2025-06-27,2025-06-22,1,Prime,0
2025-07-01,L00039,Auto Loan,Central,B004,449118,398862,0,2025-07-11,2025-07-15,0,Prime,0
2025-08-01,L00039,Auto Loan,Central,B004,449118,393042,0,2025-08-02,2025-08-12,0,Prime,0
2025-09-01,L00039,Auto Loan,Central,B004,449118,384917,0,2025-09-18,2025-09-01,1,Prime,0
2025-10-01,L00039,Auto Loan,Central,B004,449118,384917,0,2025-10-15,,0,Prime,0
2024-11-01,L00040,Personal Loan,North,B004,224244,217653,0,2024-11-10,2024-11-10,1,Subprime,0
2024-12-01,L00040,Personal Loan,North,B004,224244,212144,0,2024-12-22,2024-12-19,1,Subprime,0
2025-01-01,L00040,Personal Loan,North,B004,224244,209277,0,2025-01-04,2025-01-02,1,Subprime,0
2025-02-01,L00040,Personal Loan,North,B004,224244,205035,0,2025-02-13,2025-02-08,1,Subprime,0
2025-03-01,L00040,Personal Loan,North,B004,224244,201797,0,2025-03-21,2025-03-17,1,Subprime,0
2025-04-01,L00040,Personal Loan,North,B004,224244,197557,0,2025-04-01,2025-04-28,0,Subprime,0
2025-05-01,L00040,Personal Loan,North,B004,224244,193890,0,2025-05-17,2025-05-16,1,Subprime,0
2025-06-01,L00040,Personal Loan,North,B004,224244,188437,0,2025-06-22,2025-06-05,1,Subprime,0
2025-07-01,L00040,Personal Loan,North,B004,224244,184813,0,2025-07-01,2025-07-12,0,Subprime,0
2025-08-01,L00040,Personal Loan,North,B004,224244,179245,0,2025-08-07,2025-08-15,0,Subprime,0
2025-09-01,L00040,Personal Loan,North,B004,224244,179245,0,2025-09-06,,0,Subprime,0
2025-10-01,L00040,Personal Loan,North,B004,224244,179245,0,2025-10-05,,0,Subprime,0
2024-11-01,L00041,Gold Loan,North,B009,241904,235827,0,2024-11-11,2024-11-19,0,Prime,0
2024-12-01,L00041,Gold Loan,North,B009,241904,231173,0,2024-12-09,2024-12-18,0,Prime,0
2025-01-01,L00041,Gold Loan,North,B009,241904,227354,0,2025-01-07,2025-01-13,0,Prime,0
2025-02-01,L00041,Gold Loan,North,B009,241904,227354,0,2025-02-10,,0,Prime,0
2025-03-01,L00041,Gold Loan,North,B009,241904,227354,0,2025-03-01,,0,Prime,0
2025-04-01,L00041,Gold Loan,North,B009,241904,221714,0,2025-04-21,2025-04-21,1,Prime,0
2025-05-01,L00041,Gold Loan,North,B009,241904,218718,0,2025-05-23,2025-05-01,1,Prime,0
2025-06-01,L00041,Gold Loan,North,B009,241904,213488,0,2025-06-03,2025-06-12,0,Prime,0
2025-07-01,L00041,Gold Loan,North,B009,241904,207111,0,2025-07-21,2025-07-23,0,Prime,0
2025-08-01,L00041,Gold Loan,North,B009,241904,207111,0,2025-08-01,,0,Prime,0
2025-09-01,L00041,Gold Loan,North,B009,241904,204437,0,2025-09-23,2025-09-06,1,Prime,0
2025-10-01,L00041,Gold Loan,North,B009,241904,199456,0,2025-10-12,2025-10-10,1,Prime,0
2024-11-01,L00042,Home Loan,Central,B003,54250,53118,0,2024-11-04,2024-11-06,0,Standard,0
2024-12-01,L00042,Home Loan,Central,B003,54250,53118,0,2024-12-22,,0,Standard,0
2025-01-01,L00042,Home Loan,Central,B003,54250,52420,0,2025-01-18,2025-01-27,0,Standard,0
2025-02-01,L00042,Home Loan,Central,B003,54250,50879,0,2025-02-25,2025-02-11,1,Standard,0
2025-03-01,L00042,Home Loan,Central,B003,54250,49474,0,2025-03-17,2025-03-07,1,Standard,0
2025-04-01,L00042,Home Loan,Central,B003,54250,49474,0,2025-04-17,,0,Standard,0
2025-05-01,L00042,Home Loan,Central,B003,54250,48806,0,2025-05-14,2025-05-03,1,Standard,0
2025-06-01,L00042,Home Loan,Central,B003,54250,48113,0,2025-06-12,2025-06-12,1,Standard,0
2025-07-01,L00042,Home Loan,Central,B003,54250,48113,0,2025-07-17,,0,Standard,0
2025-08-01,L00042,Home Loan,Central,B003,54250,46641,0,2025-08-27,2025-08-05,1,Standard,0
2025-09-01,L00042,Home Loan,Central,B003,54250,45638,0,2025-09-05,2025-09-03,1,Standard,0
2025-10-01,L00042,Home Loan,Central,B003,54250,45638,0,2025-10-01,,0,Standard,0
2024-11-01,L00043,Auto Loan,West,B013,29580,29580,30,2024-11-02,,0,Prime,0
2024-12-01,L00043,Auto Loan,West,B013,29580,29580,30,2024-12-10,,0,Prime,0
2025-01-01,L00043,Auto Loan,West,B013,29580,29580,30,2025-01-20,,0,Prime,0
2025-02-01,L00043,Auto Loan,West,B013,29580,29559,30,2025-02-12,,0,Prime,0
2025-03-01,L00043,Auto Loan,West,B013,29580,29559,30,2025-03-19,,0,Prime,0
2025-04-01,L00043,Auto Loan,West,B013,29580,29559,30,2025-04-24,,0,Prime,0
2025-05-01,L00043,Auto Loan,West,B013,29580,29559,30,2025-05-27,,0,Prime,0
2025-06-01,L00043,Auto Loan,West,B013,29580,29559,60,2025-06-07,,0,Prime,0
2025-07-01,L00043,Auto Loan,West,B013,29580,29559,30,2025-07-25,,0,Prime,0
2025-08-01,L00043,Auto Loan,West,B013,29580,29559,30,2025-08-07,,0,Prime,0
2025-09-01,L00043,Auto Loan,West,B013,29580,29559,30,2025-09-23,,0,Prime,0
2025-10-01,L00043,Auto Loan,West,B013,29580,29559,30,2025-10-06,,0,Prime,0
2024-11-01,L00044,Auto Loan,West,B006,233131,233131,0,2024-11-25,,0,Prime,0
